"date","symbol","active_addresses","block_count","block_size_block_bytes","block_mean_size_bytes","cap_mrkt_cur","fees_daily_mean_native_units","fees_daily_mean_usd","fees_daily_median_native_units","fees_daily_median_usd","fees_daily_total_native_units","fees_daily_total_usd","supply_issued_daily","annual_inflation_rate","supply_issued_usd_equivalent_scheduled_daily","supply_issued_native_units_total","supply_issued_usd_equivalent_total","adjusted_nvt","adjusted_nvt_90_day_ma","price_btc","price_usd","roi_1_year","roi_30_days","supply_current","transactions_count_daily","transactions_successful_transfers_daily_count","transactions_native_units_transferred_adjusted","transactions_usd_equivalent_adjusted","transactions_mean_native_units_per_transaction","transactions_mean_usd_equivalent_per_transaction","transactions_median_native_units_per_transaction","transactions_median_usd_equivalent_per_transaction","transactions_sum_native_units_transferred_daily","transactions_sum_usd_equivalent_units_transferred_daily","volatility_180_days","volatility_60_days","volatility_30_days","date_time_utc","pk_dummy","pkey"
"2017-11-20","WAVES",30143,1394,19440951,13946.1628407461,"521496163.331147","0.00534711637487127","0.02788500674380518470126506447",0.001,"0.00521496163331147",51.9205,"270.763415482348178135",0,0,"0",0,"0",118.96445154,"140.8271987168621","0.0006305974517825826","5.21496163331147",NA,"42.59862455232064","100000000",83595,43879,"840587.24016492","4383630.206911232100208527632","19.1610619758477","99.92420305754902412491138312","0.00000172","0.0000089697340092957284","840768.23843822","4384574.105962187224039612383","0.11712354462288792","0.0865582969804116","0.09703271508983186","2017-11-20 00:00:01","2017-11-20 00","2017-11-20 00WAVES"
"2017-11-21","WAVES",40605,1410,21695519,15386.8929078014,"543296751.33135","0.00288091592469605","0.01565192262746116119181586168",0.001,"0.0054329675133135",53.78958123,"292.237047377327614705605",0,0,"0",0,"0",274.09359799,"147.12782802646714","0.0006713999999999995","5.4329675133135","1835.621390112625","55.99315965597636","100000000",93148,20363,"364838.87523386","1982157.75673939864497599511","17.9621801912542","97.5879414473673388147627917","0.00000802","0.00004357239945677427","365763.87523451","1987183.251692745061359648885","0.11280696789048966","0.08639995781916361","0.09648045223438009","2017-11-21 00:00:01","2017-11-21 00","2017-11-21 00WAVES"
"2017-11-22","WAVES",9024,1400,13560600,9686.14285714286,"547461735.559381","0.0835780337443219","0.4575577540830697786642902874",0.001,"0.00547461735559381",772.7625,"4230.578994252061600125",0,0,"0",0,"0",168.28275769,"148.0641875546206","0.0006636223728813563","5.47461735559381","1905.2960427194123","59.725313211262","100000000",54617,24254,"594237.944370491","3253225.363603079012217946261","25.4043846116624","139.0792849031872880672032497","0.00000789","0.0000431947309356351609","616157.94437126","3373228.976041905308164397901","0.11278853063076298","0.08593773088033191","0.09631637464024467","2017-11-22 00:00:01","2017-11-22 00","2017-11-22 00WAVES"
"2017-11-23","WAVES",21799,1398,17052253,12197.6058655222,"522682795.531607","0.00629645225078516","0.03291047264371666465005346552",0.001,"0.00522682795531607",54.1306,"282.931333318032058742",0,0,"0",0,"0",113.21481457,"141.64111540018575","0.0006475522501461136","5.22682795531607","1897.1113421294517","35.59560369101688","100000000",71229,25485,"883276.6310945","4616734.987682132091537538615","34.6722251788715","181.225755837939281765068415","0.0000094","0.000049132182779971058","883621.65868354","4618538.387529881668020806488","0.11185947515602304","0.08613446441767587","0.09497652534395128","2017-11-23 00:00:01","2017-11-23 00","2017-11-23 00WAVES"
"2017-11-24","WAVES",38958,1383,19980061,14446.8987707881,"517280074.675172","0.00421881690140845","0.02182309921801440765183046003",0.001,"0.00517280074675172",37.442,"193.68000555987790024",0,0,"0",0,"0",194.58010389,"141.85091841451415","0.0006283449193233571","5.17280074675172","2245.78435632214","38.36442087969204","100000000",84579,22779,"513927.15905772","2658442.792149763997065989278","22.5614451494447","116.7058603168455151934867699","0.00000741","0.0000383304535334302452","513927.1590592","2658442.792157419742171181824","0.1100909136851148","0.08611886674418275","0.09474885738305922","2017-11-24 00:00:01","2017-11-24 00","2017-11-24 00WAVES"
"2017-11-25","WAVES",10207,1373,12826967,9342.2920611799,"545252376.88377","0.00393076299641079","0.02143257866759753132875003878",0.001,"0.0054525237688377",33.95,"185.113181952039915",0,0,"0",0,"0",80.92708448,"147.58663836747502","0.0006224224650609198","5.4525237688377","2368.483538731304","51.49291895550698","100000000",51153,21404,"1235680.25025807","6737575.935215444154448945239","57.7353755764362","314.8035076332900053559822047","0.00000698","0.000038058615906487146","1235767.97883804","6738054.277382936958407346108","0.11011745167057044","0.08484224519416425","0.09458394415864753","2017-11-25 00:00:01","2017-11-25 00","2017-11-25 00WAVES"
"2017-11-26","WAVES",16336,1405,14706472,10467.2398576512,"555352132.74504","0.00402299394407103","0.02234178266860226678026640191",0.001,"0.0055535213274504",48.48110002,"269.240822939326013989008",0,0,"0",0,"0",119.24515017,"151.44635445180975","0.0005958775686732906","5.5535213274504","2520.9107234622284","62.14319052949616","100000000",60993,25888,"838608.52922978","4657230.352459395395083152912","32.3939075762002","179.9002566038849042939859701","0.00000771","0.000042817649434642584","838613.47933267","4657257.842961368083944524568","0.11004527742707114","0.08399062400105844","0.09382306695103708","2017-11-26 00:00:01","2017-11-26 00","2017-11-26 00WAVES"
"2017-11-27","WAVES",36466,1411,22598172,16015.7136782424,"551828996.814407","0.00611303282425348","0.03373348770901339041207883886",0.001,"0.00551828996814407",107.2715,"591.955242317766605005",0,0,"0",0,"0",136.68365603,"149.40721029371093","0.000567099361889276","5.51828996814407","2498.172919981961","57.53237960005294","100000000",92916,28729,"731616.36807529","4037271.26447987224583932703","25.4662316240666","140.5300504975199861339480751","0.00000439","0.0000242252929601524673","731619.36832781","4037287.820743255260805067587","0.1090650953639078","0.08292306239418004","0.09390328814243758","2017-11-27 00:00:01","2017-11-27 00","2017-11-27 00WAVES"
"2017-11-28","WAVES",67653,1375,26923374,19580.6356363636,"596362665.071809","0.00446969865738739","0.02665561403387430428682681089",0.001,"0.00596362665071809",51.70100437,"308.3254875298244347280533",0,0,"0",0,"0",163.88383657,"160.60132887659776","0.0006004339567504379","5.96362665071809","2233.8367468009847","65.62368365753201","100000000",102942,13440,"610188.30223717","3638935.221178011750533989405","47.9846207021882","286.1623628441685391155643245","0.00003734","0.0002226818191378134806","644913.30223741","3846022.156625628696180161747","0.10816967114415016","0.08345198058607121","0.09457377122447175","2017-11-28 00:00:01","2017-11-28 00","2017-11-28 00WAVES"
"2017-11-29","WAVES",36361,1378,21044768,15271.9651669086,"502247454.21228","0.00465577151646508","0.02338349391538632687421527182",0.003,"0.0150674236263684",66.5915,"334.4541134717704362",0,0,"0",0,"0",54.37502402,"135.05200126403278","0.0005124959614260661","5.0224745421228","1554.1252309287456","40.984179135240986","100000000",79167,20796,"1839079.64742551","9236730.710130798797070272628","88.4394906436709","444.1850902761446581272705865","0.0000096","0.00004821575560437888","1839187.64742578","9237273.137382704127596645784","0.10713618191777767","0.08546421899302781","0.10057091733589256","2017-11-29 00:00:01","2017-11-29 00","2017-11-29 00WAVES"
"2017-11-30","WAVES",31485,1387,25413213,18322.4318673396,"498243746.906913","0.00445250067585834","0.02218430619845221832386354704",0.003,"0.01494731240720739",82.349,"410.29874314037378637",0,0,"0",0,"0",99.52274424,"133.91568336236176","0.0004984074751607242","4.98243746906913","1987.9761254196405","55.3211774589389","100000000",97761,29473,"1004795.44408632","5006330.469365636747373767302","34.0964762355193","169.8835607590765183948131492","0.00000938","0.0000467352634598684394","1004925.44408946","5006978.18625226058792664437","0.10386743899276858","0.0854279625836477","0.09823630970478327","2017-11-30 00:00:01","2017-11-30 00","2017-11-30 00WAVES"
"2017-12-01","WAVES",56604,1409,30125513,21380.7757274663,"565130423.54926","0.00421002121165089","0.02379211070491636244737837841",0.003,"0.0169539127064778",81.3755,"459.8777078153280713",0,0,"0",0,"0",211.38910062,"152.13892012746203","0.0005228352318162028","5.6513042354926","1715.6232156203037","91.92387668762774","100000000",116030,21573,"473061.28701589","2673413.254960479659278177414","22.859735163668","129.1873181526760920756028568","0.00000619","0.000034981573217699194","493153.06668581","2786958.014507682668054780006","0.10367029889791406","0.0869429555160683","0.09838186184543479","2017-12-01 00:00:01","2017-12-01 00","2017-12-01 00WAVES"
"2017-12-02","WAVES",15216,1339,17530242,13092.0403286034,"633076856.811529","0.00702828290955906","0.04449443253165837452426914403",0.003,"0.01899230570434587",87.3475,"552.976807503450293275",0,0,"0",0,"0",133.75381671,"169.39026135606153","0.0005789528696668612","6.33076856811529","2057.1754350460546","104.90026751756179","100000000",66078,21022,"747642.21655627","4733149.844770478990468132368","35.5647520006032","225.1522140982341158583671429","0.00000804","0.0000508993792876469316","747642.21655668","4733149.844773074605581059637","0.10400115003484213","0.08728900845027347","0.09970304095096509","2017-12-02 00:00:01","2017-12-02 00","2017-12-02 00WAVES"
"2017-12-03","WAVES",25765,1409,23017266,16335.8878637331,"605298411.522037","0.0030188885357909","0.01827328435276319912818574063",0.001,"0.00605298411522037",75.9975,"460.011660296460069075",0,0,"0",0,"0",97.67117083,"161.31719256634807","0.0005397730576293544","6.05298411522037","1977.575026422846","54.2847682877457","100000000",89664,25610,"1023843.56766846","6197308.85156774037351999853","39.9788976052565","241.9916321486392846657678749","0.00001","0.0000605298411522037","1023859.56767062","6197405.699326658345128874529","0.10376298309604859","0.08709184919898048","0.09175080640385964","2017-12-03 00:00:01","2017-12-03 00","2017-12-03 00WAVES"
"2017-12-04","WAVES",23409,1408,20889186,14836.0696022727,"652970872.940457","0.0041594584224086","0.0271600519703967967186232473",0.001,"0.00652970872940457",75.881,"495.48082809594817617",0,0,"0",0,"0",120.4854724,"173.15542330107328","0.0005647497077732336","6.52970872940457","2141.2019473030277","81.7836251682379","100000000",83828,28785,"829975.58135701","5419498.798779501083289895536","28.9173806273253","188.8220727137606120129406966","0.00000592","0.0000386558756780750544","832386.80135756","5435243.363065607310366468049","0.10386511943657688","0.0875318551624199","0.09029775457198913","2017-12-04 00:00:01","2017-12-04 00","2017-12-04 00WAVES"
"2017-12-05","WAVES",30447,1392,20021258,14383.0876436782,"728859095.092842","0.00266358495479743","0.01941378119856563292499152996",0.001,"0.00728859095092842",71.5945,"521.82302483624476569",0,0,"0",0,"0",36.10167767,"184.1464479168853","0.0006210056808883667","7.28859095092842","2556.248487617812","110.1850259001103","100000000",79581,28391,"2769954.37472394","20189064.39009749887292420037","97.7603597936311","712.5352737513661763381479859","0.00000253","0.0000184401351058489026","2775514.37490098","20229588.95707503303007656785","0.10391518375392836","0.08858364687266392","0.0911266942738377","2017-12-05 00:00:01","2017-12-05 00","2017-12-05 00WAVES"
"2017-12-06","WAVES",15208,1381,23235157,16824.8783490224,"851879615.676301","0.00568746718011553","0.04845037355568393093300263055",0.001,"0.00851879615676301",64.985,"553.59396824724420485",0,0,"0",0,"0",104.92590902,"212.48458464138233","0.0006088275862068959","8.51879615676301","3810.79161527108","132.42875835108265","100000000",94204,32544,"953053.453923931","8118868.100476895835087734592","29.2952376471546","249.5601578800396500948730313","0.00000493","0.0000419976650528416393","953384.213989","8121685.77804801631539974689","0.10404566554113598","0.09067367860530681","0.09409432042904567","2017-12-06 00:00:01","2017-12-06 00","2017-12-06 00WAVES"
"2017-12-07","WAVES",15506,1395,27100805,19427.1003584229,"844321333.286126","0.00317027960249284","0.02676734700866564213298586338",0.001,"0.00844321333286126",37.6439,"317.835478380895985314",0,0,"0",0,"0",33.44615795,"198.1371152268812","0.0004957179368790173","8.44321333286126","3776.093206184392","127.71050361010113","100000000",110478,28844,"2989880.03796624","25244195.00021228781541048386","103.971009321102","877.8494121309707468197563085","0.00002075","0.000175196676656871145","2998939.79285787","25320688.44350575325111960912","0.10387190710359474","0.08937945752978192","0.09429275197262883","2017-12-07 00:00:01","2017-12-07 00","2017-12-07 00WAVES"
"2017-12-08","WAVES",7156,1412,9954638,7050.0269121813,"858502368.86927","0.00536068598596332","0.04602161617713808488160095176",0.001,"0.0085850236886927",47.3563,"406.55495730883810901",0,0,"0",0,"0",33.72038064,"190.90799517340133","0.000526737451782584","8.5850236886927","3841.1952159447637","85.33408386864882","100000000",38503,12952,"2965565.57454805","25459450.70786658641769783424","229.052983370619","1966.425288202499199803699781","0.00004644","0.000398688500102888988","2966694.24061626","25469140.3327987929184417633","0.10387618601765743","0.08869888002972191","0.08679448600842485","2017-12-08 00:00:01","2017-12-08 00","2017-12-08 00WAVES"
"2017-12-09","WAVES",5714,1396,10880924,7794.35816618911,"885475718.483259","0.00513766977732606","0.0454928183740751825753189443",0.001,"0.00885475718483259",55.605,"492.36877326261616695",0,0,"0",0,"0",104.41997582,"193.80322855117942","0.0005883551008647088","8.85475718483259","3752.2813958548013","81.61180889702602","100000000",42733,13471,"957671.165982827","8479945.637693441234964809932","71.1019349793965","629.5903696143108104039517319","0.00005418","0.0004797507442742297262","957814.16610745","8481211.869074378699980201796","0.10333542459490601","0.08859165789340055","0.08662624820538102","2017-12-09 00:00:01","2017-12-09 00","2017-12-09 00WAVES"
"2017-12-10","WAVES",11323,1313,16260196,12384.0030464585,"967475472.861898","0.00528545504536706","0.0511354811930680091944409828",0.001,"0.00967475472861898",57.6696,"557.939235297565129008",0,0,"0",0,"0",26.33736599,"195.60605167092697","0.0006251861075394498","9.67475472861898","3571.6486293868784","125.23355822378461","100000000",65050,18717,"3796886.90378439","36733949.52641950530080038172","202.85878638601","1962.60900282995781215249247","0.00006679","0.0006461768683244616742","3796907.90478694","36734152.70596823165255734012","0.10290646707887213","0.08913163737901278","0.08290036753139508","2017-12-10 00:00:01","2017-12-10 00","2017-12-10 00WAVES"
"2017-12-11","WAVES",28534,1390,18305820,13169.654676259,"1132814167.09186","0.00844842976547919","0.09570500928015386733941648393",0.001,"0.0113281416709186",104.11,"1179.372829359335446",0,0,"0",0,"0",63.12571238,"221.39582309078733","0.0006713570485096413","11.3281416709186","4822.960639430308","181.0456403691283","100000000",76226,36348,"1584140.53838673","17945368.44549014218660115018","43.6287701854372","494.2328895885821607804666119","0.00000263","0.000029793012594515918","1585818.53870027","17964377.07076576913690096802","0.10312009482287168","0.08931691084971721","0.08439027370727997","2017-12-11 00:00:01","2017-12-11 00","2017-12-11 00WAVES"
"2017-12-12","WAVES",38855,1389,22620337,16285.339812815,"1534800209.02061","0.00288562045835662","0.04428850882639888810180309938",0.001,"0.0153480020902061",61.9485,"950.78570748513258585",0,0,"0",0,"0",47.11328697,"281.5258040486584","0.0008803523611922828","15.3480020902061","5698.43288065585","314.3190963541771","100000000",91781,16369,"2122543.47820523","32576801.7400471956997887979","129.700852721928","1990.648958677664478575509361","0.00006249","0.000959096650616979189","2123073.25820524","32584932.80459469856746769996","0.10548478345089439","0.09551634781114691","0.09466356627172395","2017-12-12 00:00:01","2017-12-12 00","2017-12-12 00WAVES"
"2017-12-13","WAVES",39042,1395,22372804,16037.8523297491,"1368015433.89085","0.0110011322514057","0.1504971871019739221033286784",0.001,"0.0136801543389085",142.82770002,"1953.90498014492465222817",0,0,"0",0,"0",101.11906995,"245.41171816487815","0.0008283395675043843","13.6801543389085","5063.991838083888","201.05620425185307","100000000",92040,20420,"988933.146310211","13528758.07238606746876814469","48.4296353248462","662.5248858209511058054383727","0.00004647","0.000635716772129077995","988933.15333336","13528758.16846382973391903756","0.10586613830285152","0.09516208536835083","0.09436405249445416","2017-12-13 00:00:01","2017-12-13 00","2017-12-13 00WAVES"
"2017-12-14","WAVES",13131,1387,17939576,12934.085075703,"1618682547.41142","0.00417184703199052","0.06752895981153186699355979738",0.001,"0.0161868254741142",63.37870011,"1025.899957456792449692562",0,0,"0",0,"0",14.57686694,"238.623171017236","0.0009749400701344217","16.1868254741142","7054.371785158524","219.52207348827108","100000000",72014,25240,"6860184.73156341","111044612.9699998899306508814","271.800191209872","4399.582258945066551715495382","0.00006459","0.001045507057373036178","6860236.82613718","111045456.215773653288068186","0.1063120276584228","0.09701186040011317","0.09653097953848833","2017-12-14 00:00:01","2017-12-14 00","2017-12-14 00WAVES"
"2017-12-15","WAVES",10374,1378,16708158,12124.9332365747,"1681557001.63035","0.00487615079602984","0.08199525512069382111187249644",0.001,"0.0168155700163035",73.20077575,"1230.912769871856347440125",0,0,"0",0,"0",40.5583989,"232.93775646027194","0.0009499247516072438","16.8155700163035","7988.749916583864","238.2035553567591","100000000",67920,25717,"2465580.56287181","41460142.58580791478848055434","95.9259463744636","1613.049467639967544968067303","0.00005537","0.000931078111802724795","2466927.56291208","41482793.15929703860753709628","0.10606978518296617","0.09680117479492953","0.09592068264072946","2017-12-15 00:00:01","2017-12-15 00","2017-12-15 00WAVES"
"2017-12-16","WAVES",9582,1358,16554097,12190.0567010309,"1632864548.80207","0.00397778288868445","0.06495180661764329085405736812",0.001,"0.0163286454880207",51.8862,"847.23136552053964434",0,0,"0",0,"0",86.8598859,"220.52986147967331","0.0008313756750438332","16.3286454880207","7739.006819444636","240.61961738232145","100000000",66661,24581,"1151279.43082035","18798833.68351574765029878124","46.8444099269135","764.9057627920882108267751094","0.00005119","0.000835863362531779633","1151482.44041346","18802148.55519230816998503862","0.10609231405018556","0.09615491404062275","0.09573195364549167","2017-12-16 00:00:01","2017-12-16 00","2017-12-16 00WAVES"
"2017-12-17","WAVES",13977,1354,19960161,14741.6255539143,"1616783839.87402","0.00439599731157093","0.07107377413477516896459494239",0.001,"0.0161678383987402",58.84921601,"951.464614342234541670602",0,0,"0",0,"0",66.44658504,"211.638175382465","0.0008398673056691974","16.1678383987402","6872.3975561726975","239.39652592976742","100000000",81546,27892,"1504968.23787991","24332083.26527918450046288938","53.9813223117478","872.7612956866471821071801216","0.00005618","0.000908309161241224436","1505647.04191927","24343058.05929196906255810365","0.10599796026859762","0.09577285835176493","0.09579528312029477","2017-12-17 00:00:01","2017-12-17 00","2017-12-17 00WAVES"
"2017-12-18","WAVES",31763,1406,24032225,17092.6209103841,"1702677671.06929","0.0117047592609228","0.1992943223881473718398814081",0.001,"0.0170267767106929",171.98973258,"2928.430773171443897504682",0,0,"0",0,"0",49.28739196,"213.15642394253987","0.0008969947457627135","17.0267767106929","5323.86906786302","216.71014285460012","100000000",102529,51392,"2028916.44323366","34545907.24359275537957520301","39.5106718848877","672.7393878734346358745056873","0.00001036","0.000176397406722778444","2030532.44950815","34573422.62159157530945069714","0.10599980589167948","0.09582740684864233","0.09462329986952404","2017-12-18 00:00:01","2017-12-18 00","2017-12-18 00WAVES"
"2017-12-19","WAVES",50752,1409,30062022,21335.7146912704,"1664206484.81216","0.00959076673564118","0.1596101619577480276542946075",0.001,"0.0166420648481216",171.4925,"2853.989305966493488",0,0,"0",0,"0",49.32292184,"199.39521168045627","0.0009427155406195216","16.6420648481216","5170.689583978217","242.64981712689354","100000000",126406,32644,"2027454.90881409","33741036.06912655107302011334","62.1490975405205","1034.289311521576798934311293","0.00004336","0.000721599931814552576","2028795.14011275","33763340.2853103330206497104","0.10591894224894015","0.09455921074724871","0.09165178831477455","2017-12-19 00:00:01","2017-12-19 00","2017-12-19 00WAVES"
"2017-12-20","WAVES",44865,1400,27542453,19673.1807142857,"1605678077.24076","0.00417541447499834","0.06704371485898571938392780338",0.001,"0.0160567807724076",62.71055,"1006.92955346710542018",0,0,"0",0,"0",86.8119378,"188.7035347141401","0.0009758809117475122","16.0567807724076","7983.850101329843","207.8983490471365","100000000",116471,34772,"1151915.30725049","18496051.55690166069881357972","33.2145205122078","533.3182743251560328691974993","0.00003732","0.000599239058426251632","1154935.30725049","18544543.03483433165081357972","0.10583215782704146","0.09488097387188589","0.09251683525400202","2017-12-20 00:00:01","2017-12-20 00","2017-12-20 00WAVES"
"2017-12-21","WAVES",20385,1418,23354167,16469.793370945,"1620483147.70375","0.00367392266650865","0.05953529767044091731277012438",0.001,"0.0162048314770375",62.00111892,"1004.7176834863612867995",0,0,"0",0,"0",120.64921082,"187.47584041144177","0.001036523212367848","16.2048314770375","9283.572856834684","198.26851416518733","100000000",97418,46640,"828849.18453366","13431361.35524791697843583225","17.7712948442536","287.98083807987497340722671","0.00002636","0.0004271593577347085","828853.19153599","13431426.28804540272503982962","0.10582164610244575","0.0944139330290033","0.09265755840458971","2017-12-21 00:00:01","2017-12-21 00","2017-12-21 00WAVES"
"2017-12-22","WAVES",43557,1347,30467162,22618.5315515961,"1293672423.75192","0.00308230716830853","0.03987495785173613222662739878",0.003,"0.0388101727125576",117.6455,"1521.9473912850650436",0,0,"0",0,"0",111.77542816,"147.61323437833087","0.0009043044135741471","12.9367242375192","4895.965338273007","136.30371580765953","100000000",103026,21138,"894651.01267657","11573853.43981408016680876514","42.3437813585457","547.7898226093118355434878274","0.00008864","0.001146711236413701888","895062.85035694","11579181.27031564643106010325","0.1067365565221476","0.09969404958180948","0.10418984237167477","2017-12-22 00:00:01","2017-12-22 00","2017-12-22 00WAVES"
"2017-12-23","WAVES",14084,1359,20979298,15437.3053715968,"1427425393.65028","0.0100852061983563","0.1439587942773298536819303476",0.001,"0.0142742539365028",272.42158983,"3888.614951019228646246524",0,0,"0",0,"0",73.49089983,"159.14125422302374","0.0009573060005046257","14.2742539365028","7185.371090532847","173.09592086314666","100000000",84559,29172,"1360712.69001723","19423158.47192775957585794324","46.6470793433971","665.8522559438445017798456619","0.00001929","0.000275350358435139012","1360788.59860558","19424242.01039382893394176562","0.10670987868636651","0.0994149622225853","0.10394809722285729","2017-12-23 00:00:01","2017-12-23 00","2017-12-23 00WAVES"
"2017-12-24","WAVES",12142,1398,20951602,14986.8397711016,"1342649400.40578","0.00304890359468474","0.04093608583298493450807173797",0.001,"0.0134264940040578",57.59074,"773.241725299251704772",0,0,"0",0,"0",68.48004556,"146.63060956267256","0.0009572338494245068","13.4264940040578","5566.458893054842","159.55946616519142","100000000",83767,29425,"1460279.40230211","19606432.63925838786100150196","49.6513985489723","666.6442049108607371482197989","0.00001395","0.00018729959135660631","1460992.40230351","19616005.72950207816400718288","0.10653492360272297","0.09976664889420558","0.1050961185470244","2017-12-24 00:00:01","2017-12-24 00","2017-12-24 00WAVES"
"2017-12-25","WAVES",23270,1350,12027764,8909.45481481482,"1431648881.72618","0.00324398301776303","0.04644244659719160610508587125",0.001,"0.0143164888172618",66.4757,"951.69861566965023826",0,0,"0",0,"0",30.46065744,"148.31957975243265","0.0010167280394187649","14.3164888172618","5942.068417218659","162.56627984060316","100000000",44163,6846,"3282923.23279994","46999933.75030929791061800429","479.538888811063","6865.313139105733146473207293","13.617559455","194.955637655905191800319","3282923.23280054","46999933.75031788780390836137","0.10599583313815034","0.09960925322866013","0.10519597889837809","2017-12-25 00:00:01","2017-12-25 00","2017-12-25 00WAVES"
"2017-12-26","WAVES",50066,1394,22175118,15907.5451936872,"1404579737.23305","0.00201028208952777","0.02823601489073221881760936798",0.001,"0.0140457973723305",122.6453,"1722.65103246868587165",0,0,"0",0,"0",76.81554244,"143.0533253689966","0.0008930926079917347","14.0457973723305","5559.436744893849","152.91696104422581","100000000",91323,10470,"1301819.87683214","18285098.20525648716642910227","124.365971066888","1746.819229618626460055942484","0.002","0.028091594744661","1302111.71707032","18289197.33410705611769078076","0.10586295552168282","0.09930986589698837","0.10558703542842364","2017-12-26 00:00:01","2017-12-26 00","2017-12-26 00WAVES"
"2017-12-27","WAVES",150166,1389,75269855,54189.9604031677,"1349421747.68378","0.00131043524623985","0.01768329820207402980691834633",0.001,"0.0134942174768378",196.9060001,"2657.09238784364559448378",0,0,"0",0,"0",22.86611845,"129.9561282489165","0.0008768741941367479","13.4942174768378","6998.610075297787","144.53621601505333","100000000",342270,44573,"4373282.69049806","59014027.71327115663419583467","98.2846721956065","1326.274741247227421084673126","0.00000129","0.000017407540545120762","4380842.69377477","59116044.04161268775072502231","0.10537004255237434","0.09964861262044802","0.10617506243286169","2017-12-27 00:00:01","2017-12-27 00","2017-12-27 00WAVES"
"2017-12-28","WAVES",44356,1380,25088921,18180.3775362319,"1266771065.13784","0.00213365157334909","0.02702848076204454888951288566",0.001,"0.0126677106513784",115.5415,"1463.6462902262374036",0,0,"0",0,"0",113.39821111,"120.81149356401282","0.0008865077866968892","12.6677106513784","6427.123989063345","112.4162257852453","100000000",108456,20112,"881848.1263879","11170996.90354208631854808136","43.9199545739141","556.3652763640271221398481954","0.00002567","0.000325180132420883528","883318.12639056","11189618.4382333086768807479","0.10536192868857841","0.1002572754077284","0.10709745359015758","2017-12-28 00:00:01","2017-12-28 00","2017-12-28 00WAVES"
"2017-12-29","WAVES",25496,1380,11261594,8160.57536231884,"1384298873.85158","0.00339579194981704","0.04700790971965989536821114923",0.001,"0.0138429887385158",64.9615,"899.2613129370941417",0,0,"0",0,"0",85.80910807,"130.2853457186265","0.0009499883308772225","13.8429887385158","7007.018929947822","175.62088413622737","100000000",40609,5562,"1165377.45530194","16132306.98986495550099646065","209.61065359635","2901.63791720720942303129733","5.3962441","74.70014630658232850678","1165854.4553029","16138910.09550651680678543582","0.10533070878028387","0.10054633042768295","0.10097002132306454","2017-12-29 00:00:01","2017-12-29 00","2017-12-29 00WAVES"
"2017-12-30","WAVES",31449,1369,21581826,15764.6647187728,"1180969348.61974","0.00481177679882526","0.05682560911812245021434446632",0.001,"0.0118096934861974",65.5364,"773.96479618882728536",0,0,"0",0,"0",61.40136782,"109.38776124393465","0.0009120358800882195","11.8096934861974","5960.803078309152","137.0264265133629","100000000",85266,12217,"1628628.21373911","19233600.00723207427982956031","133.333815645424","1574.631494117608793716470698","0.00002624","0.000309886357077819776","1628939.22574015","19237272.96363488558682400561","0.10544197780490576","0.10193895108595258","0.106716356278873","2017-12-30 00:00:01","2017-12-30 00","2017-12-30 00WAVES"
"2017-12-31","WAVES",44414,1412,39956161,28297.5644475921,"1269065398.38957","0.00496158369266954","0.06296574185580863621730192698",0.003,"0.0380719619516871",50.628,"642.5024298966714996",0,0,"0",0,"0",147.18682604,"116.92270841557198","0.0009115879489227246","12.6906539838957","5514.062583496786","124.56150748694404","100000000",173835,46400,"679408.631151672","8622139.85161809045483212861","14.642642973142","185.8247153818668996356292894","0.00000136","0.000017259289418098152","679418.63395379","8622266.793718639371877979703","0.10553136153202658","0.10115301633985528","0.1054681216739593","2017-12-31 00:00:01","2017-12-31 00","2017-12-31 00WAVES"
"2018-01-01","WAVES",6848,1388,17567432,12656.65129683,"1246864912.57869","0.00499066628137456","0.06222686676635506663807364126",0.003,"0.0374059473773607",46.32835509,"577.652004192073578870321",0,0,"0",0,"0",200.47215174,"114.32654446358619","0.0009260282132335462","12.4686491257869","5548.581827036847","96.95316598027048","100000000",70095,19104,"498822.4006809","6219641.49017282653630830021","26.1108878079282","325.5674984398437766088837006","0.0000088","0.00010972411230692472","498822.40068266","6219641.490194771358769685154","0.10552322167725774","0.10124739373154666","0.10446988921802215","2018-01-01 00:00:01","2018-01-01 00","2018-01-01 00WAVES"
"2018-01-02","WAVES",22475,1378,25805547,18726.8120464441,"1308051244.86903","0.00356552693424266","0.0466389194495016748253393882",0.001,"0.0130805124486903",77.3755,"1012.11119097363630765",0,0,"0",0,"0",60.04699909,"117.81729288258008","0.0008865546154597074","13.0805124486903","5995.201836716261","116.10022758525082","100000000",104661,23709,"1665362.15832467","21783790.4435435922583836797","70.2424454352807","918.8071819426383348081278672","0.00000868","0.000113538848054631804","1665378.13882507","21783999.47667801075870230582","0.10556866420772358","0.09727887211662664","0.10377483692047326","2018-01-02 00:00:01","2018-01-02 00","2018-01-02 00WAVES"
