"pair","symbol","quote_currency","ask_1_price","ask_1_quantity","ask_2_price","ask_2_quantity","ask_3_price","ask_3_quantity","ask_4_price","ask_4_quantity","ask_5_price","ask_5_quantity","bid_1_price","bid_1_quantity","bid_2_price","bid_2_quantity","bid_3_price","bid_3_quantity","bid_4_price","bid_4_quantity","bid_5_price","bid_5_quantity","date_time_utc","date","pkDummy","pkey"
"LTCUSD","LTC","USD","53.6903","1.090","53.6904","60.000","53.7070","43.234","53.7071","8.491","53.7135","4.225","53.6812","3.750","53.6505","23.021","53.6439","8.335","53.6347","4.225","53.6305","10.000","2020-08-12 01:02:23","2020-08-12","2020-08-12 01","2020-08-12 01LTC"
"XMRUSD","XMR","USD","85.8402","3.750","85.8464","2.250","85.8654","12.000","85.9100","0.013","85.9359","6.595","85.8063","2.250","85.7823","12.000","85.7539","1.354","85.7538","18.363","85.7531","5.280","2020-08-12 01:02:52","2020-08-12","2020-08-12 01","2020-08-12 01XMR"
"BTCUSD","BTC","USD","11346.56","2.00000","11346.98","0.04000","11346.99","0.09300","11348.08","0.04000","11348.84","0.45600","11345.80","0.10000","11345.79","0.09300","11345.73","0.00400","11345.72","2.00000","11344.59","0.20000","2020-08-12 01:03:56","2020-08-12","2020-08-12 01","2020-08-12 01BTC"
"XRPUSDT","XRP","USD","0.280606","15.0","0.280607","10000.0","0.280649","1860.0","0.280679","404.9","0.280718","1619.7","0.280553","1860.0","0.280420","5430.2","0.280419","3039.9","0.280339","6300.0","0.280338","10000.0","2020-08-12 01:04:29","2020-08-12","2020-08-12 01","2020-08-12 01XRP"
"XTZUSD","XTZ","USD","3.633737","110.0","3.643113","136.0","3.652589","31.2","3.685215","21.5","3.701090","5.3","3.633636","17.5","3.626477","30.8","3.608117","21.8","3.592741","31.2","3.582778","21.9","2020-08-12 02:00:03","2020-08-12","2020-08-12 02","2020-08-12 02XTZ"
"EOSUSD","EOS","USD","3.00016","1.10","3.00017","37.83","3.00019","1.10","3.00074","105.00","3.00115","200.00","2.99934","105.00","2.99926","617.42","2.99925","420.00","2.99914","354.45","2.99906","735.00","2020-08-12 02:00:09","2020-08-12","2020-08-12 02","2020-08-12 02EOS"
"BCHUSD","BCH","USD","280.479","0.3600","280.579","0.6200","280.680","7.0464","280.681","0.8800","280.736","1.6182","280.448","0.3600","280.345","6.0000","280.344","6.4000","280.343","6.6058","280.341","0.6200","2020-08-12 02:00:12","2020-08-12","2020-08-12 02","2020-08-12 02BCH"
"BNBUSD","BNB","USD","21.15131","6.23","21.16732","275.26","21.17483","597.86","21.18622","100.00","21.18675","35.00","21.09879","46.00","21.08443","35.00","21.08232","140.00","21.07729","6.23","21.07382","210.00","2020-08-12 02:00:22","2020-08-12","2020-08-12 02","2020-08-12 02BNB"
"NEOUSD","NEO","USD","13.60622","24.00","13.60716","17.64","13.60717","125.24","13.60718","8.35","13.60826","33.40","13.58566","24.00","13.58537","66.55","13.58318","14.99","13.58317","69.33","13.57875","8.35","2020-08-12 02:00:29","2020-08-12","2020-08-12 02","2020-08-12 02NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.245552","16.0","1.245549","0.5","1.242476","16.0","1.100002","0.1","1.100000","114.5","2020-08-12 02:00:44","2020-08-12","2020-08-12 02","2020-08-12 02LEO"
"LINKUSD","LINK","USD","12.84119","8.84","12.84637","429.79","12.85101","518.27","12.86853","440.00","12.86854","1167.11","12.80306","8.84","12.79311","429.78","12.78926","518.26","12.73351","0.01","12.55485","440.00","2020-08-12 02:01:12","2020-08-12","2020-08-12 02","2020-08-12 02LINK"
"LTCUSD","LTC","USD","53.8988","3.750","53.9209","8.335","53.9370","1.090","53.9371","5.500","53.9372","10.000","53.8904","3.750","53.8858","60.000","53.8674","8.335","53.8654","7.610","53.8653","4.208","2020-08-12 02:02:20","2020-08-12","2020-08-12 02","2020-08-12 02LTC"
"XMRUSD","XMR","USD","86.6158","2.250","86.6337","3.750","86.6400","0.013","86.6441","12.000","86.7276","21.000","86.5736","2.250","86.5616","5.237","86.5482","12.000","86.5427","8.400","86.5307","3.750","2020-08-12 02:02:49","2020-08-12","2020-08-12 02","2020-08-12 02XMR"
"BTCUSD","BTC","USD","11331.14","0.09300","11332.50","0.00400","11332.53","2.00000","11333.58","0.45600","11334.64","0.20000","11330.92","0.09300","11330.90","2.00000","11328.20","0.10000","11328.18","0.32590","11328.16","0.45600","2020-08-12 02:03:56","2020-08-12","2020-08-12 02","2020-08-12 02BTC"
"XRPUSDT","XRP","USD","0.280315","1860.0","0.280395","3039.9","0.280499","404.1","0.280519","10000.0","0.280557","1616.7","0.280273","10000.0","0.280270","1860.0","0.280195","3039.9","0.280181","6300.0","0.280180","690.0","2020-08-12 02:04:27","2020-08-12","2020-08-12 02","2020-08-12 02XRP"
"XTZUSD","XTZ","USD","3.557618","440.7","3.608117","0.4","3.622014","380.0","3.632832","380.0","3.633636","21.8","3.557617","0.1","3.543698","31.6","3.532632","22.3","3.528907","2.8","3.510000","0.5","2020-08-12 03:00:04","2020-08-12","2020-08-12 03","2020-08-12 03XTZ"
"EOSUSD","EOS","USD","2.94690","1.10","2.94695","105.00","2.94760","38.18","2.94858","572.67","2.94859","200.00","2.94676","600.00","2.94674","105.00","2.94571","345.18","2.94570","600.00","2.94500","216.15","2020-08-12 03:00:09","2020-08-12","2020-08-12 03","2020-08-12 03EOS"
"BCHUSD","BCH","USD","276.304","1.0800","276.305","0.3600","276.470","3.0000","276.471","1.6297","276.475","0.6200","276.223","0.3600","276.102","6.0000","276.101","0.6200","275.900","0.3913","275.898","6.4000","2020-08-12 03:00:13","2020-08-12","2020-08-12 03","2020-08-12 03BCH"
"BNBUSD","BNB","USD","20.86745","600.00","20.86746","35.00","20.88227","140.00","20.89655","210.00","20.91344","280.00","20.80475","35.00","20.79803","140.00","20.78558","210.00","20.75421","280.00","20.74578","0.96","2020-08-12 03:00:22","2020-08-12","2020-08-12 03","2020-08-12 03BNB"
"NEOUSD","NEO","USD","13.46184","8.37","13.46527","125.50","13.46750","33.49","13.46777","24.00","13.47018","83.73","13.43937","24.00","13.43928","26.17","13.43927","14.99","13.43532","15.58","13.43259","15.96","2020-08-12 03:00:30","2020-08-12","2020-08-12 03","2020-08-12 03NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.242480","16.0","1.242477","0.5","1.242476","16.0","1.100002","0.1","1.100000","114.5","2020-08-12 03:00:45","2020-08-12","2020-08-12 03","2020-08-12 03LEO"
"LINKUSD","LINK","USD","12.64690","8.90","12.65868","150.00","12.65869","432.64","12.65900","521.74","12.67463","290.00","12.60478","8.90","12.60065","432.62","12.59650","521.68","12.55609","6.91","12.55483","0.20","2020-08-12 03:01:12","2020-08-12","2020-08-12 03","2020-08-12 03LINK"
"LTCUSD","LTC","USD","53.2287","0.056","53.2301","3.750","53.2309","5.665","53.2545","1.090","53.2567","10.000","53.2188","3.750","53.2096","60.000","53.1912","5.500","53.1911","42.303","53.1910","14.933","2020-08-12 03:02:20","2020-08-12","2020-08-12 03","2020-08-12 03LTC"
"XMRUSD","XMR","USD","85.7882","2.250","85.8177","0.750","85.8178","12.000","85.8391","17.481","85.8392","19.676","85.7507","2.250","85.7221","12.000","85.7024","0.750","85.7023","8.400","85.6876","26.233","2020-08-12 03:02:49","2020-08-12","2020-08-12 03","2020-08-12 03XMR"
"BTCUSD","BTC","USD","11266.55","0.00365","11266.56","0.04419","11266.57","0.09300","11267.21","0.34733","11267.22","2.00000","11265.95","0.09300","11265.38","0.02541","11263.94","0.00035","11263.87","0.16000","11263.86","0.20000","2020-08-12 03:03:52","2020-08-12","2020-08-12 03","2020-08-12 03BTC"
"XRPUSDT","XRP","USD","0.277334","15.0","0.277335","1860.0","0.277369","406.5","0.277392","1626.5","0.277418","5410.3","0.277224","10000.0","0.277193","3039.9","0.277027","4220.0","0.276984","6300.0","0.276983","1626.5","2020-08-12 03:04:25","2020-08-12","2020-08-12 03","2020-08-12 03XRP"
"XTZUSD","XTZ","USD","3.571919","262.0","3.582778","22.1","3.593668","1.5","3.597677","31.7","3.608117","0.4","3.548434","21.6","3.535232","31.9","3.532632","8.6","3.513520","288.0","3.512356","380.0","2020-08-12 04:00:03","2020-08-12","2020-08-12 04","2020-08-12 04XTZ"
"EOSUSD","EOS","USD","2.98406","105.00","2.98408","200.00","2.98511","523.70","2.98528","38.15","2.98549","200.00","2.98220","763.01","2.98219","902.47","2.98194","420.00","2.98144","600.00","2.98076","38.16","2020-08-12 04:00:08","2020-08-12","2020-08-12 04","2020-08-12 04EOS"
"BCHUSD","BCH","USD","279.245","0.3600","279.409","0.6200","279.441","0.5630","279.442","2.4138","279.443","3.0000","279.221","0.3600","279.055","6.0000","279.054","0.6200","278.935","8.1544","278.934","6.4000","2020-08-12 04:00:12","2020-08-12","2020-08-12 04","2020-08-12 04BCH"
"BNBUSD","BNB","USD","21.05605","35.00","21.06199","6.28","21.06577","140.00","21.07882","210.00","21.07939","277.31","20.99323","6.28","20.97935","35.00","20.97396","140.00","20.96582","277.30","20.96396","210.00","2020-08-12 04:00:22","2020-08-12","2020-08-12 04","2020-08-12 04BNB"
"NEOUSD","NEO","USD","13.64587","24.00","13.64604","109.99","13.64605","125.28","13.64855","8.35","13.65209","167.03","13.62700","24.00","13.62225","14.99","13.62224","8.35","13.62023","7.21","13.62022","33.40","2020-08-12 04:00:29","2020-08-12","2020-08-12 04","2020-08-12 04NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.242907","16.1","1.242905","0.1","1.242814","0.5","1.242476","16.0","1.100002","0.1","2020-08-12 04:00:45","2020-08-12","2020-08-12 04","2020-08-12 04LEO"
"LINKUSD","LINK","USD","12.94545","8.79","12.95592","427.43","12.96140","150.00","12.96141","515.43","12.97381","290.00","12.91078","8.79","12.89978","427.42","12.89643","515.41","12.56924","150.00","12.56923","1160.61","2020-08-12 04:01:14","2020-08-12","2020-08-12 04","2020-08-12 04LINK"
"LTCUSD","LTC","USD","53.5981","8.335","53.5990","1.090","53.5991","3.750","53.6001","60.000","53.6163","4.044","53.5895","0.034","53.5615","1.635","53.5614","29.579","53.5613","4.240","53.5525","21.201","2020-08-12 04:02:22","2020-08-12","2020-08-12 04","2020-08-12 04LTC"
"XMRUSD","XMR","USD","86.4778","0.750","86.4779","2.250","86.4889","5.261","86.4894","21.000","86.4991","12.000","86.4500","0.013","86.4244","2.250","86.3897","12.000","86.3406","5.261","86.3308","0.750","2020-08-12 04:02:52","2020-08-12","2020-08-12 04","2020-08-12 04XMR"
"BTCUSD","BTC","USD","11367.36","0.09300","11369.10","0.01620","11369.11","0.09699","11369.12","0.03883","11369.13","0.06222","11366.75","0.00400","11366.74","2.00000","11364.99","0.13140","11364.85","0.45600","11360.88","0.00416","2020-08-12 04:03:58","2020-08-12","2020-08-12 04","2020-08-12 04BTC"
"XRPUSDT","XRP","USD","0.279930","15.0","0.279942","1860.0","0.279962","406.2","0.279993","10000.0","0.280030","5359.6","0.279874","1860.0","0.279783","3039.9","0.279719","10000.0","0.279572","406.2","0.279545","4171.8","2020-08-12 04:04:31","2020-08-12","2020-08-12 04","2020-08-12 04XRP"
"XTZUSD","XTZ","USD","3.582779","107.0","3.589528","260.0","3.596277","31.5","3.618557","380.0","3.625944","380.0","3.582778","6.9","3.557617","22.1","3.555942","31.5","3.548434","21.6","3.532932","302.0","2020-08-12 05:00:04","2020-08-12","2020-08-12 05","2020-08-12 05XTZ"
"EOSUSD","EOS","USD","2.95800","600.00","2.95815","105.00","2.95816","420.00","2.95915","38.24","2.95960","600.00","2.95673","105.00","2.95631","200.00","2.95630","600.00","2.95537","38.24","2.95509","507.57","2020-08-12 05:00:09","2020-08-12","2020-08-12 05","2020-08-12 05EOS"
"BCHUSD","BCH","USD","277.291","0.3600","277.398","0.6200","277.523","2.5582","277.525","3.0000","277.526","6.4000","277.264","0.3600","277.134","2.5200","277.133","0.6200","277.072","5.4091","277.071","6.4000","2020-08-12 05:00:13","2020-08-12","2020-08-12 05","2020-08-12 05BCH"
"BNBUSD","BNB","USD","20.82423","6.30","20.83153","35.00","20.83566","140.00","20.83869","278.23","20.84743","210.00","20.76584","6.30","20.75681","35.00","20.75155","140.00","20.74578","0.96","20.73908","278.27","2020-08-12 05:00:23","2020-08-12","2020-08-12 05","2020-08-12 05BNB"
"NEOUSD","NEO","USD","13.49305","24.00","13.49306","6.69","13.50286","125.58","13.50725","90.64","13.50726","15.67","13.47746","14.46","13.47745","14.99","13.47400","24.00","13.47146","8.37","13.46892","83.80","2020-08-12 05:00:31","2020-08-12","2020-08-12 05","2020-08-12 05NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.242915","16.0","1.242912","0.5","1.242905","0.1","1.242476","16.0","1.100002","0.1","2020-08-12 05:00:46","2020-08-12","2020-08-12 05","2020-08-12 05LEO"
"LINKUSD","LINK","USD","12.79196","8.85","12.79521","150.00","12.79906","430.16","12.80007","290.00","12.80434","518.75","12.75181","8.85","12.74148","430.17","12.66149","518.72","12.65716","440.00","12.55624","19.46","2020-08-12 05:01:14","2020-08-12","2020-08-12 05","2020-08-12 05LINK"
"LTCUSD","LTC","USD","53.2508","3.750","53.2718","5.337","53.2719","8.335","53.2762","10.000","53.2765","60.000","53.2443","60.000","53.2433","3.750","53.2214","28.168","53.2213","8.335","53.2197","4.247","2020-08-12 05:02:22","2020-08-12","2020-08-12 05","2020-08-12 05LTC"
"XMRUSD","XMR","USD","85.7172","1.657","85.7173","12.000","85.7180","2.250","85.7251","21.000","85.7660","41.000","85.7000","0.001","85.6474","5.276","85.6452","2.250","85.6214","12.000","85.6038","1.657","2020-08-12 05:02:51","2020-08-12","2020-08-12 05","2020-08-12 05XMR"
"BTCUSD","BTC","USD","11305.24","0.09300","11306.29","0.45600","11307.65","0.20000","11307.66","0.16282","11307.67","0.13523","11304.97","0.10000","11304.96","0.00400","11304.95","2.00000","11304.28","0.45600","11302.01","0.00317","2020-08-12 05:03:55","2020-08-12","2020-08-12 05","2020-08-12 05BTC"
"XRPUSDT","XRP","USD","0.277142","15.0","0.277143","10000.0","0.277145","1860.0","0.277158","408.2","0.277265","6300.0","0.277110","10000.0","0.277090","1860.0","0.277042","10000.0","0.277012","3039.9","0.276794","6619.7","2020-08-12 05:04:28","2020-08-12","2020-08-12 05","2020-08-12 05XRP"
"XTZUSD","XTZ","USD","3.590691","77.0","3.600865","264.0","3.611048","31.2","3.633636","21.8","3.634221","380.0","3.590681","31.2","3.584648","2417.0","3.582778","6.9","3.577573","380.0","3.557617","22.1","2020-08-12 06:00:04","2020-08-12","2020-08-12 06","2020-08-12 06XTZ"
"EOSUSD","EOS","USD","2.93213","105.00","2.93214","190.00","2.93215","420.00","2.93281","768.58","2.93283","600.00","2.93070","105.00","2.92939","413.75","2.92938","200.00","2.92937","576.39","2.92920","38.41","2020-08-12 06:00:09","2020-08-12","2020-08-12 06","2020-08-12 06EOS"
"BCHUSD","BCH","USD","273.756","0.3600","273.924","0.6200","273.992","6.4000","273.993","17.4540","273.994","0.6362","273.715","0.3600","273.577","3.0000","273.576","6.0000","273.575","0.6200","273.425","2.3822","2020-08-12 06:00:13","2020-08-12","2020-08-12 06","2020-08-12 06BCH"
"BNBUSD","BNB","USD","20.75072","6.30","20.75782","278.39","20.77099","35.00","20.77159","604.52","20.77672","100.00","20.74578","0.02","20.68782","6.30","20.66811","278.37","20.65118","100.00","20.65057","604.52","2020-08-12 06:00:22","2020-08-12","2020-08-12 06","2020-08-12 06BNB"
"NEOUSD","NEO","USD","13.46503","13.17","13.46504","111.46","13.46746","125.49","13.46747","24.00","13.47065","8.37","13.44892","35.50","13.44891","0.86","13.44692","24.00","13.44580","37.64","13.43962","14.99","2020-08-12 06:00:30","2020-08-12","2020-08-12 06","2020-08-12 06NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.242923","15.9","1.242920","0.5","1.242905","0.1","1.242476","16.0","1.100002","0.1","2020-08-12 06:00:45","2020-08-12","2020-08-12 06","2020-08-12 06LEO"
"LINKUSD","LINK","USD","12.87771","8.76","12.89222","150.00","12.89392","425.58","12.89616","290.00","12.89617","513.20","12.83462","8.76","12.78000","0.62","12.55623","6.85","12.55483","0.20","12.52147","425.53","2020-08-12 06:01:14","2020-08-12","2020-08-12 06","2020-08-12 06LINK"
"LTCUSD","LTC","USD","52.5407","8.335","52.5410","1.090","52.5412","4.285","52.5461","1.000","52.5462","10.000","52.5087","3.750","52.5030","60.000","52.5002","1.000","52.4877","0.507","52.4843","8.335","2020-08-12 06:02:25","2020-08-12","2020-08-12 06","2020-08-12 06LTC"
"XMRUSD","XMR","USD","85.0114","2.291","85.0219","2.250","85.0407","21.000","85.0696","12.000","85.0701","41.000","84.9659","2.250","84.9142","0.207","84.9140","12.000","84.8533","19.868","84.8532","5.293","2020-08-12 06:02:56","2020-08-12","2020-08-12 06","2020-08-12 06XMR"
"BTCUSD","BTC","USD","11237.87","0.09300","11237.96","0.00400","11240.13","0.30506","11240.14","0.10700","11240.15","0.10000","11237.04","2.00000","11236.84","0.09300","11234.37","0.01431","11234.36","0.20000","11234.35","0.20000","2020-08-12 06:04:03","2020-08-12","2020-08-12 06","2020-08-12 06BTC"
"XRPUSDT","XRP","USD","0.273735","10000.0","0.273748","8192.4","0.273795","9767.5","0.273797","948.0","0.273807","19300.0","0.273500","2000.0","0.273332","409.3","0.273097","4094.6","0.273011","19300.0","0.273010","2600.0","2020-08-12 06:04:37","2020-08-12","2020-08-12 06","2020-08-12 06XRP"
"XTZUSD","XTZ","USD","3.626833","52.0","3.631932","124.0","3.643864","31.2","3.648742","3.3","3.659335","21.6","3.620000","59.9","3.615007","31.2","3.608117","21.8","3.604000","8.4","3.584648","2271.5","2020-08-12 07:00:04","2020-08-12","2020-08-12 07","2020-08-12 07XTZ"
"EOSUSD","EOS","USD","2.97033","172.62","2.97034","380.22","2.97042","105.00","2.97085","0.83","2.97099","38.18","2.97006","105.00","2.96918","600.00","2.96904","200.00","2.96900","600.00","2.96891","420.00","2020-08-12 07:00:09","2020-08-12","2020-08-12 07","2020-08-12 07EOS"
"BCHUSD","BCH","USD","278.497","0.3600","278.528","4.0763","278.600","1.6301","278.609","3.1462","278.610","0.6200","278.455","0.3600","278.446","18.0000","278.325","0.6200","278.204","5.3877","278.203","7.7308","2020-08-12 07:00:13","2020-08-12","2020-08-12 07","2020-08-12 07BCH"
"BNBUSD","BNB","USD","20.90157","6.30","20.91684","35.00","20.92355","140.00","20.92429","278.32","20.93545","100.00","20.85404","35.00","20.84802","140.00","20.84691","6.30","20.83696","210.00","20.82786","278.27","2020-08-12 07:00:23","2020-08-12","2020-08-12 07","2020-08-12 07BNB"
"NEOUSD","NEO","USD","13.73816","0.56","13.74256","8.26","13.74458","124.69","13.74459","24.00","13.74669","165.21","13.72465","12.60","13.72464","14.99","13.72463","24.00","13.72292","20.38","13.71998","69.33","2020-08-12 07:00:30","2020-08-12","2020-08-12 07","2020-08-12 07NEO"
"LEOUSD","LEO","USD","1.545600","34.5","1.545601","11.9","1.545602","6.2","1.549598","137.9","1.550000","20.8","1.243165","16.0","1.242965","0.5","1.242476","16.0","1.100002","0.1","1.100000","114.5","2020-08-12 07:00:45","2020-08-12","2020-08-12 07","2020-08-12 07LEO"
"LINKUSD","LINK","USD","13.31499","8.53","13.32971","150.00","13.32972","414.23","13.32981","57.86","13.33549","499.44","13.28878","8.52","13.26468","414.19","13.25131","150.00","13.25130","499.46","12.97352","290.00","2020-08-12 07:01:13","2020-08-12","2020-08-12 07","2020-08-12 07LINK"
"LTCUSD","LTC","USD","53.7158","3.750","53.7231","60.000","53.7442","27.000","53.7454","1.080","53.7456","60.000","53.6976","1.090","53.6833","5.500","53.6765","10.000","53.6764","3.600","53.6759","8.335","2020-08-12 07:02:20","2020-08-12","2020-08-12 07","2020-08-12 07LTC"
"XMRUSD","XMR","USD","86.1238","2.250","86.1376","12.000","86.1469","21.000","86.2042","0.115","86.2043","41.000","86.0962","2.250","86.0754","0.750","86.0753","12.000","85.9926","19.766","85.9925","21.750","2020-08-12 07:02:49","2020-08-12","2020-08-12 07","2020-08-12 07XMR"
"BTCUSD","BTC","USD","11339.24","0.09300","11340.61","0.50000","11340.62","0.10000","11341.07","0.45600","11341.58","0.16000","11338.30","0.00400","11338.29","0.38920","11338.27","2.00000","11337.04","0.50000","11337.03","0.45600","2020-08-12 07:03:52","2020-08-12","2020-08-12 07","2020-08-12 07BTC"
