"Index","BITEX","Rank","Name","Symbol","Price","Performance15min","Performance1h","Performance3h","Performance1d","Performance7d","Performance1m","Performance3m","Performance6m","Volatility","Date","pkDummy","DateTime","pkey"
48.2,79.73,1,"Bitcoin","BTC",9995.8,-0.32,-0.64,-2.19,3.24,4.8,22.33,12.8,-12.3,35.54,"2020-02-12","2020-02-12 11","2020-02-12 04:00:22","2020-02-12 11BTC"
48.2,79.73,1,"Bitcoin","BTC",9995.8,-0.32,-0.64,-2.19,3.24,4.8,22.33,12.8,-12.3,35.54,"2020-02-12","2020-02-12 11","2020-02-12 04:00:27","2020-02-12 11BTC"
48.59,79.42,1,"Bitcoin","BTC",10056,-0.09,0.58,-0.76,3.94,5.43,23.07,13.47,-11.78,34.89,"2020-02-12","2020-02-12 12","2020-02-12 05:00:36","2020-02-12 12BTC"
48.59,79.42,1,"Bitcoin","BTC",10056,-0.09,0.58,-0.76,3.94,5.43,23.07,13.47,-11.78,34.89,"2020-02-12","2020-02-12 12","2020-02-12 05:00:49","2020-02-12 12BTC"
48.47,80.18,1,"Bitcoin","BTC",10147,-0.22,0.68,0.87,3.85,6.39,24.19,14.51,-10.97,34.35,"2020-02-12","2020-02-12 13","2020-02-12 06:00:41","2020-02-12 13BTC"
48.47,80.18,1,"Bitcoin","BTC",10147,-0.22,0.68,0.87,3.85,6.39,24.19,14.51,-10.97,34.35,"2020-02-12","2020-02-12 12","2020-02-12 05:59:54","2020-02-12 12BTC"
48.67,80.85,1,"Bitcoin","BTC",10211,0.2,0.79,2.13,4.28,7.05,24.96,15.22,-10.42,33.99,"2020-02-12","2020-02-12 14","2020-02-12 07:00:49","2020-02-12 14BTC"
48.67,80.85,1,"Bitcoin","BTC",10214,0.23,0.82,2.16,4.31,7.08,25,15.25,-10.39,33.99,"2020-02-12","2020-02-12 14","2020-02-12 07:00:38","2020-02-12 14BTC"
48.25,80.39,1,"Bitcoin","BTC",10235,0.11,0.52,1.55,4.82,7.31,25.26,15.5,-10.2,33.8,"2020-02-12","2020-02-12 15","2020-02-12 08:01:02","2020-02-12 15BTC"
48.24,80.32,1,"Bitcoin","BTC",10236,0.12,0.53,1.56,4.83,7.32,25.27,15.51,-10.19,33.8,"2020-02-12","2020-02-12 15","2020-02-12 08:00:06","2020-02-12 15BTC"
47.65,79.97,1,"Bitcoin","BTC",10101,0.13,-0.74,-0.29,0.01,5.9,23.62,13.99,-11.38,33.17,"2020-02-12","2020-02-12 16","2020-02-12 09:01:19","2020-02-12 16BTC"
47.56,79.72,1,"Bitcoin","BTC",10110,0.22,-0.65,-0.2,0.1,6,23.73,14.09,-11.3,33.17,"2020-02-12","2020-02-12 16","2020-02-12 09:00:41","2020-02-12 16BTC"
48.03,80.36,1,"Bitcoin","BTC",10176,0.51,1.08,-0.07,0.69,6.68,24.54,14.83,-10.73,33.31,"2020-02-12","2020-02-12 17","2020-02-12 10:00:32","2020-02-12 17BTC"
48.03,80.36,1,"Bitcoin","BTC",10130,0.06,0.63,-0.52,0.24,6.21,23.98,14.31,-11.13,33.31,"2020-02-12","2020-02-12 17","2020-02-12 10:01:01","2020-02-12 17BTC"
52.36,79.44,1,"Bitcoin","BTC",9992.4,-1.15,-1.73,-0.74,-1.6,4.76,22.29,12.76,-12.33,37.45,"2020-02-12","2020-02-12 19","2020-02-12 12:00:48","2020-02-12 19BTC"
52.36,79.44,1,"Bitcoin","BTC",9982.4,-1.26,-1.83,-0.84,-1.7,4.65,22.16,12.64,-12.43,37.45,"2020-02-12","2020-02-12 19","2020-02-12 12:00:41","2020-02-12 19BTC"
52.87,80.6,1,"Bitcoin","BTC",10160,0.97,1.03,-0.08,0.22,6.52,24.34,14.65,-10.86,35.96,"2020-02-12","2020-02-12 21","2020-02-12 14:00:46","2020-02-12 21BTC"
52.87,80.6,1,"Bitcoin","BTC",10151,0.88,0.94,-0.16,0.13,6.43,24.24,14.55,-10.94,35.96,"2020-02-12","2020-02-12 21","2020-02-12 14:00:45","2020-02-12 21BTC"
53.02,80.24,1,"Bitcoin","BTC",10106,0.61,-0.55,1.22,0.1,5.96,23.69,14.05,-11.33,35.25,"2020-02-12","2020-02-12 22","2020-02-12 15:00:42","2020-02-12 22BTC"
53.02,80.24,1,"Bitcoin","BTC",10218,1.72,0.55,2.34,1.21,7.13,25.06,15.31,-10.35,35.25,"2020-02-12","2020-02-12 22","2020-02-12 15:01:16","2020-02-12 22BTC"
52.21,81.2,1,"Bitcoin","BTC",10182,0.34,-0.33,0.19,0.75,6.74,24.61,14.89,-10.67,34.68,"2020-02-12","2020-02-12 23","2020-02-12 16:02:02","2020-02-12 23BTC"
52.21,81.2,1,"Bitcoin","BTC",10202,0.55,-0.13,0.39,0.95,6.96,24.86,15.12,-10.49,34.68,"2020-02-12","2020-02-12 23","2020-02-12 16:01:46","2020-02-12 23BTC"
68.86,81.28,1,"Bitcoin","BTC",10218,0.57,0.28,0.94,0.22,5.24,26.01,16.08,-6.31,58.86,"2020-02-13","2020-02-13 00","2020-02-12 17:01:46","2020-02-13 00BTC"
68.86,81.28,1,"Bitcoin","BTC",10214,0.53,0.24,0.9,0.18,5.2,25.96,16.03,-6.35,58.86,"2020-02-13","2020-02-13 00","2020-02-12 17:01:42","2020-02-13 00BTC"
68.62,82.01,1,"Bitcoin","BTC",10297,0.34,1.03,1.73,1,6.07,26.99,16.98,-5.58,57.73,"2020-02-13","2020-02-13 01","2020-02-12 18:01:14","2020-02-13 01BTC"
68.58,82.23,1,"Bitcoin","BTC",10276,0.14,-0.2,0.59,0.76,5.84,26.73,16.74,-5.78,57.67,"2020-02-13","2020-02-13 01","2020-02-12 18:06:16","2020-02-13 01BTC"
68.3,81.96,1,"Bitcoin","BTC",10188,-0.5,-1.05,-0.27,-0.1,4.94,25.64,15.74,-6.58,56.74,"2020-02-13","2020-02-13 02","2020-02-12 19:00:45","2020-02-13 02BTC"
68.3,81.96,1,"Bitcoin","BTC",10169,-0.68,-1.23,-0.45,-0.29,4.74,25.41,15.53,-6.75,56.74,"2020-02-13","2020-02-13 02","2020-02-12 19:00:35","2020-02-13 02BTC"
69.7,82.63,1,"Bitcoin","BTC",10308,-0.09,1.43,1.14,0.96,6.18,27.13,17.11,-5.48,55.87,"2020-02-13","2020-02-13 03","2020-02-12 20:01:41","2020-02-13 03BTC"
69.7,82.63,1,"Bitcoin","BTC",10308,-0.1,1.43,1.13,0.96,6.18,27.13,17.11,-5.48,55.87,"2020-02-13","2020-02-13 03","2020-02-12 20:00:39","2020-02-13 03BTC"
69.31,81.86,1,"Bitcoin","BTC",10300,0.39,-0.06,0.03,0.81,6.09,27.02,17.01,-5.56,55.09,"2020-02-13","2020-02-13 04","2020-02-12 21:00:42","2020-02-13 04BTC"
69.31,81.86,1,"Bitcoin","BTC",10300,0.4,-0.05,0.04,0.81,6.09,27.02,17.01,-5.56,55.09,"2020-02-13","2020-02-13 04","2020-02-12 21:00:38","2020-02-13 04BTC"
67.99,82.08,1,"Bitcoin","BTC",10275,0.06,0.17,1.1,0.55,5.83,26.71,16.72,-5.79,54.06,"2020-02-13","2020-02-13 05","2020-02-12 22:01:25","2020-02-13 05BTC"
67.99,82.08,1,"Bitcoin","BTC",10275,0.06,0.17,1.1,0.55,5.83,26.71,16.73,-5.79,54.06,"2020-02-13","2020-02-13 05","2020-02-12 22:01:11","2020-02-13 05BTC"
67.11,81.79,1,"Bitcoin","BTC",10300,1.21,0.44,-0.05,0.72,6.09,27.02,17.01,-5.56,53.12,"2020-02-13","2020-02-13 06","2020-02-12 23:00:49","2020-02-13 06BTC"
67.11,81.79,1,"Bitcoin","BTC",10300,1.21,0.43,-0.05,0.71,6.09,27.02,17.01,-5.56,53.12,"2020-02-13","2020-02-13 06","2020-02-12 23:00:45","2020-02-13 06BTC"
66.57,81.75,1,"Bitcoin","BTC",10230,0.11,-0.41,-0.27,0.74,5.37,26.16,16.21,-6.2,52.15,"2020-02-13","2020-02-13 07","2020-02-13 00:00:48","2020-02-13 07BTC"
66.57,81.75,1,"Bitcoin","BTC",10230,0.11,-0.4,-0.26,0.75,5.37,26.16,16.22,-6.2,52.15,"2020-02-13","2020-02-13 07","2020-02-13 00:00:39","2020-02-13 07BTC"
65.45,81.22,1,"Bitcoin","BTC",10154,-0.41,-0.7,-0.99,-0.64,4.59,25.22,15.35,-6.89,51.14,"2020-02-13","2020-02-13 08","2020-02-13 01:01:00","2020-02-13 08BTC"
65.45,81.22,1,"Bitcoin","BTC",10155,-0.41,-0.69,-0.98,-0.63,4.6,25.24,15.37,-6.88,51.14,"2020-02-13","2020-02-13 08","2020-02-13 01:01:13","2020-02-13 08BTC"
63.98,79.77,1,"Bitcoin","BTC",10081,0.84,-0.36,-1.85,-0.51,3.84,24.33,14.53,-7.56,49.99,"2020-02-13","2020-02-13 09","2020-02-13 02:00:53","2020-02-13 09BTC"
63.92,79.96,1,"Bitcoin","BTC",10057,0.33,-0.02,-1.65,-0.03,3.59,24.03,14.25,-7.78,49.99,"2020-02-13","2020-02-13 09","2020-02-13 02:01:13","2020-02-13 09BTC"
62.53,79.27,1,"Bitcoin","BTC",9984.2,-0.02,-1.01,-2.36,-0.75,2.84,23.13,13.42,-8.45,48.67,"2020-02-13","2020-02-13 10","2020-02-13 03:01:22","2020-02-13 10BTC"
62.53,79.27,1,"Bitcoin","BTC",9974.2,-0.12,0.04,-1.42,-0.23,2.74,23.01,13.31,-8.54,48.67,"2020-02-13","2020-02-13 10","2020-02-13 03:01:35","2020-02-13 10BTC"
62.42,79.39,1,"Bitcoin","BTC",9923.6,-1.07,-0.52,-1.92,-0.74,2.22,22.38,12.74,-9.01,48.61,"2020-02-13","2020-02-13 10","2020-02-13 03:04:40","2020-02-13 10BTC"
61.2,79.39,1,"Bitcoin","BTC",9956.1,-0.94,-0.35,-1.6,-0.42,2.55,22.78,13.11,-8.71,47.54,"2020-02-13","2020-02-13 11","2020-02-13 04:00:57","2020-02-13 11BTC"
61.2,79.39,1,"Bitcoin","BTC",9984.7,-0.65,-0.07,-1.32,-0.13,2.84,23.14,13.43,-8.45,47.54,"2020-02-13","2020-02-13 11","2020-02-13 04:00:39","2020-02-13 11BTC"
60.9,79.4,1,"Bitcoin","BTC",9911.6,-0.51,-0.31,-1.73,-1.66,2.09,22.23,12.6,-9.12,47.71,"2020-02-13","2020-02-13 12","2020-02-13 05:00:43","2020-02-13 12BTC"
60.9,79.4,1,"Bitcoin","BTC",9911.6,-0.51,-0.31,-1.73,-1.66,2.09,22.23,12.6,-9.12,47.71,"2020-02-13","2020-02-13 12","2020-02-13 05:00:35","2020-02-13 12BTC"
60.34,79.42,1,"Bitcoin","BTC",9993.7,0.13,0.1,0.02,-1.35,2.94,23.25,13.53,-8.36,46.88,"2020-02-13","2020-02-13 13","2020-02-13 06:00:53","2020-02-13 13BTC"
60.34,79.42,1,"Bitcoin","BTC",9994.4,0.13,0.11,0.03,-1.34,2.95,23.26,13.54,-8.36,46.88,"2020-02-13","2020-02-13 13","2020-02-13 06:00:37","2020-02-13 13BTC"
64,81.38,1,"Bitcoin","BTC",10041,-1.61,0.45,1,-1.39,3.43,23.83,14.07,-7.93,53.04,"2020-02-13","2020-02-13 14","2020-02-13 07:01:05","2020-02-13 14BTC"
64,81.38,1,"Bitcoin","BTC",10037,-1.66,0.4,0.95,-1.43,3.38,23.77,14.02,-7.97,53.04,"2020-02-13","2020-02-13 14","2020-02-13 07:01:05","2020-02-13 14BTC"
62.55,80.73,1,"Bitcoin","BTC",10052,0.88,0.28,0.68,-1.22,3.54,23.97,14.2,-7.83,51.75,"2020-02-13","2020-02-13 15","2020-02-13 08:01:12","2020-02-13 15BTC"
68.3,80.44,1,"Bitcoin","BTC",10049,0.86,-0.01,0.53,-0.18,3.51,23.93,14.16,-7.86,60.73,"2020-02-13","2020-02-13 16","2020-02-13 09:00:25","2020-02-13 16BTC"
68.3,80.44,1,"Bitcoin","BTC",10018,-0.7,0,-0.06,-1.6,3.19,23.55,13.81,-8.14,60.71,"2020-02-13","2020-02-13 16","2020-02-13 09:05:23","2020-02-13 16BTC"
67.89,79.59,1,"Bitcoin","BTC",10004,-0.51,-0.14,-0.2,-1.74,3.04,23.37,13.65,-8.27,59.12,"2020-02-13","2020-02-13 17","2020-02-13 10:00:53","2020-02-13 17BTC"
67.89,79.59,1,"Bitcoin","BTC",10003,-0.52,-0.15,-0.21,-1.75,3.03,23.36,13.64,-8.28,59.12,"2020-02-13","2020-02-13 17","2020-02-13 10:00:34","2020-02-13 17BTC"
66.76,80.02,1,"Bitcoin","BTC",9952.6,-0.88,-0.34,-0.97,-2.12,2.51,22.74,13.07,-8.74,57.7,"2020-02-13","2020-02-13 18","2020-02-13 11:00:40","2020-02-13 18BTC"
66.76,80.02,1,"Bitcoin","BTC",9956.1,-0.84,-0.3,-0.94,-2.08,2.55,22.78,13.11,-8.71,57.7,"2020-02-13","2020-02-13 18","2020-02-13 11:00:41","2020-02-13 18BTC"
91.42,79.3,1,"Bitcoin","BTC",9918.5,-0.29,-0.15,-1,-0.67,2.16,22.32,12.68,-9.05,94.58,"2020-02-13","2020-02-13 19","2020-02-13 12:00:52","2020-02-13 19BTC"
91.42,79.3,1,"Bitcoin","BTC",9903.3,-0.45,-0.31,-1.15,-0.82,2.01,22.13,12.51,-9.19,94.58,"2020-02-13","2020-02-13 19","2020-02-13 12:00:37","2020-02-13 19BTC"
89.64,80.07,1,"Bitcoin","BTC",9937.6,2.39,0.75,-0.49,-1.18,2.36,22.55,12.89,-8.88,92.14,"2020-02-13","2020-02-13 20","2020-02-13 13:01:52","2020-02-13 20BTC"
89.62,79.35,1,"Bitcoin","BTC",9928.1,2.29,0.66,-0.58,-1.28,2.26,22.44,12.79,-8.97,92.14,"2020-02-13","2020-02-13 20","2020-02-13 13:00:50","2020-02-13 20BTC"
87.62,79.98,1,"Bitcoin","BTC",10099,0.47,1.58,1.66,-0.62,4.02,24.55,14.73,-7.4,89.75,"2020-02-13","2020-02-13 21","2020-02-13 14:01:01","2020-02-13 21BTC"
87.62,79.98,1,"Bitcoin","BTC",10098,0.46,1.57,1.65,-0.63,4.01,24.53,14.72,-7.41,89.75,"2020-02-13","2020-02-13 21","2020-02-13 14:00:39","2020-02-13 21BTC"
85.38,80.08,1,"Bitcoin","BTC",9948.3,-0.56,-1.52,0.86,-1.72,2.47,22.69,13.02,-8.78,87.42,"2020-02-13","2020-02-13 22","2020-02-13 15:01:16","2020-02-13 22BTC"
85.38,80.08,1,"Bitcoin","BTC",9947.5,-0.57,-1.52,0.85,-1.73,2.46,22.68,13.01,-8.79,87.42,"2020-02-13","2020-02-13 22","2020-02-13 15:00:40","2020-02-13 22BTC"
83.91,80.3,1,"Bitcoin","BTC",10049,0.36,0.65,1.07,-1.63,3.51,23.93,14.16,-7.86,84.94,"2020-02-13","2020-02-13 23","2020-02-13 16:00:40","2020-02-13 23BTC"
83.91,80.3,1,"Bitcoin","BTC",10049,0.36,0.65,1.07,-1.63,3.51,23.93,14.16,-7.86,84.94,"2020-02-13","2020-02-13 23","2020-02-13 16:01:00","2020-02-13 23BTC"
81.9,81.15,1,"Bitcoin","BTC",10098,-0.14,0.67,-0.03,-0.93,4.01,24.53,14.72,-7.41,82.97,"2020-02-14","2020-02-14 00","2020-02-13 17:01:05","2020-02-14 00BTC"
81.9,81.15,1,"Bitcoin","BTC",10101,-0.12,0.7,-0.01,-0.9,4.04,24.57,14.75,-7.38,82.97,"2020-02-14","2020-02-14 00","2020-02-13 17:00:33","2020-02-14 00BTC"
79.94,80.74,1,"Bitcoin","BTC",10078,0.29,0.14,0.47,-0.84,3.21,15.64,15.67,0.58,80.5,"2020-02-14","2020-02-14 01","2020-02-13 18:01:17","2020-02-14 01BTC"
79.94,80.74,1,"Bitcoin","BTC",10078,0.29,0.14,0.47,-0.84,3.21,15.64,15.67,0.58,80.76,"2020-02-14","2020-02-14 01","2020-02-13 18:01:18","2020-02-14 01BTC"
78.18,80.69,1,"Bitcoin","BTC",10112,0.47,-0.3,-0.12,-1.88,3.55,16.03,16.05,0.91,78.5,"2020-02-14","2020-02-14 02","2020-02-13 19:01:17","2020-02-14 02BTC"
78.18,80.69,1,"Bitcoin","BTC",10105,0.41,-0.36,-0.18,-1.94,3.49,15.95,15.98,0.85,78.5,"2020-02-14","2020-02-14 02","2020-02-13 19:00:36","2020-02-14 02BTC"
76.38,81.21,1,"Bitcoin","BTC",10116,-0.03,0.16,0.27,-1.38,3.6,16.08,16.1,0.96,76.46,"2020-02-14","2020-02-14 03","2020-02-13 20:02:54","2020-02-14 03BTC"
76.38,81.21,1,"Bitcoin","BTC",10123,0.06,-0.11,0.34,-1.31,3.67,16.16,16.18,1.03,76.5,"2020-02-14","2020-02-14 03","2020-02-13 20:01:48","2020-02-14 03BTC"
75.63,81.22,1,"Bitcoin","BTC",10168,0.09,0.67,0.78,-0.87,4.13,16.67,16.69,1.47,74.7,"2020-02-14","2020-02-14 04","2020-02-13 21:00:36","2020-02-14 04BTC"
75.63,81.22,1,"Bitcoin","BTC",10171,0.12,0.7,0.82,-0.84,4.16,16.71,16.73,1.5,74.7,"2020-02-14","2020-02-14 04","2020-02-13 21:00:37","2020-02-14 04BTC"
73.92,81.29,1,"Bitcoin","BTC",10145,0.91,-0.27,0.14,-1.07,3.9,16.41,16.44,1.25,72.82,"2020-02-14","2020-02-14 05","2020-02-13 22:00:01","2020-02-14 05BTC"
73.88,81.33,1,"Bitcoin","BTC",10134,0.64,0.13,0.33,-1.34,3.78,16.28,16.3,1.13,72.77,"2020-02-14","2020-02-14 05","2020-02-13 22:01:49","2020-02-14 05BTC"
72.23,80.38,1,"Bitcoin","BTC",10039,-0.38,-0.81,-0.61,-2.26,2.81,15.19,15.21,0.19,70.98,"2020-02-14","2020-02-14 06","2020-02-13 23:01:58","2020-02-14 06BTC"
72.23,80.38,1,"Bitcoin","BTC",10029,-0.48,-0.91,-0.71,-2.36,2.71,15.08,15.1,0.08,70.98,"2020-02-14","2020-02-14 06","2020-02-13 23:01:26","2020-02-14 06BTC"
70.54,80.22,1,"Bitcoin","BTC",10033,-0.2,0.27,-1.38,-1.88,2.75,15.13,15.15,0.13,69.13,"2020-02-14","2020-02-14 07","2020-02-14 00:00:32","2020-02-14 07BTC"
70.54,80.22,1,"Bitcoin","BTC",10033,-0.2,0.27,-1.38,-1.88,2.75,15.13,15.15,0.13,69.13,"2020-02-14","2020-02-14 07","2020-02-14 00:00:39","2020-02-14 07BTC"
68.83,80.49,1,"Bitcoin","BTC",9979.8,0.03,-0.51,-0.27,-1.06,2.2,14.51,14.54,-0.4,67.21,"2020-02-14","2020-02-14 08","2020-02-14 01:00:51","2020-02-14 08BTC"
68.83,80.49,1,"Bitcoin","BTC",9980.2,0.04,-0.51,-0.26,-1.05,2.21,14.52,14.54,-0.4,67.21,"2020-02-14","2020-02-14 08","2020-02-14 01:01:07","2020-02-14 08BTC"
67.24,79.93,1,"Bitcoin","BTC",9885.7,-1.15,-1.02,-1.21,-1.99,1.24,13.43,13.46,-1.34,65.72,"2020-02-14","2020-02-14 09","2020-02-14 02:00:52","2020-02-14 09BTC"
67.24,79.93,1,"Bitcoin","BTC",9891.6,-1.09,-0.96,-1.15,-1.93,1.3,13.5,13.52,-1.28,65.72,"2020-02-14","2020-02-14 09","2020-02-14 02:00:39","2020-02-14 09BTC"
74.17,79.77,1,"Bitcoin","BTC",10060,0.77,1.34,0.32,0.69,3.02,15.43,15.45,0.4,76.41,"2020-02-14","2020-02-14 10","2020-02-14 03:00:45","2020-02-14 10BTC"
74.17,79.77,1,"Bitcoin","BTC",10057,0.75,1.32,0.29,0.66,3,15.4,15.42,0.37,76.41,"2020-02-14","2020-02-14 10","2020-02-14 03:00:49","2020-02-14 10BTC"
72.86,80.53,1,"Bitcoin","BTC",10115,0.28,0.91,1.28,1.74,3.59,16.06,16.08,0.94,74.34,"2020-02-14","2020-02-14 11","2020-02-14 04:00:50","2020-02-14 11BTC"
72.86,80.53,1,"Bitcoin","BTC",10117,0.3,0.93,1.3,1.76,3.61,16.09,16.11,0.96,74.34,"2020-02-14","2020-02-14 11","2020-02-14 04:00:22","2020-02-14 11BTC"
71.18,80.47,1,"Bitcoin","BTC",9915.2,-2.1,-2.02,-0.11,-0.69,1.54,13.77,13.79,-1.05,72.44,"2020-02-14","2020-02-14 12","2020-02-14 05:00:48","2020-02-14 12BTC"
71.18,80.47,1,"Bitcoin","BTC",9877.7,-2.47,-2.39,-0.49,-1.06,1.16,13.34,13.36,-1.42,72.44,"2020-02-14","2020-02-14 12","2020-02-14 05:00:49","2020-02-14 12BTC"
69.83,81.14,1,"Bitcoin","BTC",10090,-1.09,2,0.66,0.94,3.34,15.78,15.8,0.7,70.68,"2020-02-14","2020-02-14 13","2020-02-14 06:01:05","2020-02-14 13BTC"
69.83,81.14,1,"Bitcoin","BTC",10091,-1.08,2.01,0.67,0.95,3.35,15.79,15.82,0.71,70.68,"2020-02-14","2020-02-14 13","2020-02-14 06:01:32","2020-02-14 13BTC"
68.55,81.8,1,"Bitcoin","BTC",10073,-0.84,-0.22,-0.45,0.49,3.16,15.59,15.61,0.53,68.97,"2020-02-14","2020-02-14 14","2020-02-14 07:00:11","2020-02-14 14BTC"
68.55,81.8,1,"Bitcoin","BTC",10072,-0.85,-0.23,-0.46,0.48,3.15,15.57,15.6,0.52,68.97,"2020-02-14","2020-02-14 14","2020-02-14 07:01:56","2020-02-14 14BTC"
67.46,80.68,1,"Bitcoin","BTC",9864.4,-0.44,-2.94,-0.28,-1.85,1.02,13.19,13.21,-1.56,67.25,"2020-02-14","2020-02-14 15","2020-02-14 08:00:14","2020-02-14 15BTC"
67.46,80.68,1,"Bitcoin","BTC",9872.2,-0.36,-2.86,-0.2,-1.77,1.1,13.28,13.3,-1.48,67.25,"2020-02-14","2020-02-14 15","2020-02-14 08:00:37","2020-02-14 15BTC"
68.69,81.19,1,"Bitcoin","BTC",10062,-0.51,-0.27,-0.33,0.44,3.05,15.46,15.48,0.42,68.56,"2020-02-14","2020-02-14 16","2020-02-14 09:01:22","2020-02-14 16BTC"
68.69,81.19,1,"Bitcoin","BTC",10061,-0.53,-0.28,-0.34,0.42,3.03,15.44,15.46,0.4,68.56,"2020-02-14","2020-02-14 16","2020-02-14 09:01:47","2020-02-14 16BTC"
67.48,80.71,1,"Bitcoin","BTC",10032,-0.23,-0.5,-1.28,0.46,2.74,15.12,15.14,0.12,66.74,"2020-02-14","2020-02-14 17","2020-02-14 10:00:42","2020-02-14 17BTC"
67.45,80.63,1,"Bitcoin","BTC",10033,-0.22,-0.5,-1.28,0.46,2.74,15.12,15.14,0.12,66.74,"2020-02-14","2020-02-14 17","2020-02-14 10:00:53","2020-02-14 17BTC"
67.43,80.14,1,"Bitcoin","BTC",9957.8,0.18,-0.06,-1.24,0.96,1.98,14.26,14.28,-0.62,65.09,"2020-02-14","2020-02-14 18","2020-02-14 11:00:53","2020-02-14 18BTC"
67.43,80.14,1,"Bitcoin","BTC",9952.2,-0.16,-0.68,-1.35,0.19,1.92,14.2,14.22,-0.68,65.09,"2020-02-14","2020-02-14 18","2020-02-14 11:00:34","2020-02-14 18BTC"
68.8,82.71,1,"Bitcoin","BTC",10212,2.07,2.37,1.28,3.54,4.58,17.18,17.2,1.91,63.48,"2020-02-14","2020-02-14 19","2020-02-14 12:00:58","2020-02-14 19BTC"
68.8,82.71,1,"Bitcoin","BTC",10214,2.1,2.4,1.3,3.56,4.61,17.2,17.23,1.94,63.48,"2020-02-14","2020-02-14 19","2020-02-14 12:00:45","2020-02-14 19BTC"
67.96,80.88,1,"Bitcoin","BTC",10081,-0.17,-1.3,0.6,1.39,3.24,15.67,15.69,0.6,62.09,"2020-02-14","2020-02-14 20","2020-02-14 13:01:04","2020-02-14 20BTC"
67.96,80.88,1,"Bitcoin","BTC",10073,-0.25,-1.38,0.53,1.32,3.16,15.59,15.61,0.53,62.09,"2020-02-14","2020-02-14 20","2020-02-14 13:00:40","2020-02-14 20BTC"
66.5,81.52,1,"Bitcoin","BTC",10246,1.52,1.09,0.32,2.62,4.93,17.57,17.59,2.25,60.5,"2020-02-14","2020-02-14 21","2020-02-14 14:00:39","2020-02-14 21BTC"
66.5,81.52,1,"Bitcoin","BTC",10246,1.52,1.09,0.32,2.62,4.93,17.57,17.59,2.25,60.5,"2020-02-14","2020-02-14 21","2020-02-14 14:00:56","2020-02-14 21BTC"
75.04,82.02,1,"Bitcoin","BTC",10042,-1.19,-0.7,-0.09,0.11,2.84,15.23,15.25,0.22,59.26,"2020-02-14","2020-02-14 22","2020-02-14 15:00:54","2020-02-14 22BTC"
75.04,82.02,1,"Bitcoin","BTC",10029,-1.06,-1.24,-1.8,0.45,2.71,15.08,15.11,0.09,59.26,"2020-02-14","2020-02-14 22","2020-02-14 15:00:38","2020-02-14 22BTC"
73.84,82.42,1,"Bitcoin","BTC",10139,-0.2,0.51,0.88,1.08,3.83,16.34,16.36,1.18,71.38,"2020-02-14","2020-02-14 23","2020-02-14 16:00:51","2020-02-14 23BTC"
73.84,82.42,1,"Bitcoin","BTC",10142,-0.16,0.55,0.91,1.11,3.87,16.38,16.4,1.22,71.38,"2020-02-14","2020-02-14 23","2020-02-14 16:00:42","2020-02-14 23BTC"
72.85,82.52,1,"Bitcoin","BTC",10115,-0.79,-0.12,-0.39,-0.08,3.59,16.07,16.09,0.95,69.62,"2020-02-15","2020-02-15 00","2020-02-14 17:00:48","2020-02-15 00BTC"
72.85,82.52,1,"Bitcoin","BTC",10124,-0.7,-0.03,-0.3,0.01,3.68,16.17,16.19,1.04,69.62,"2020-02-15","2020-02-15 00","2020-02-14 17:00:53","2020-02-15 00BTC"
72.33,82.47,1,"Bitcoin","BTC",10174,-0.75,0.2,0.86,0.84,3.67,15.62,19.21,-1.53,68.04,"2020-02-15","2020-02-15 01","2020-02-14 18:00:37","2020-02-15 01BTC"
72.33,82.47,1,"Bitcoin","BTC",10174,-0.75,0.2,0.86,0.84,3.67,15.62,19.21,-1.53,68.04,"2020-02-15","2020-02-15 01","2020-02-14 18:00:34","2020-02-15 01BTC"
71.66,82.03,1,"Bitcoin","BTC",10162,0.24,-0.13,0.34,0.3,3.55,15.49,19.07,-1.65,66.49,"2020-02-15","2020-02-15 02","2020-02-14 19:00:26","2020-02-15 02BTC"
71.66,82.03,1,"Bitcoin","BTC",10162,0.24,-0.14,0.34,0.3,3.55,15.49,19.07,-1.65,66.49,"2020-02-15","2020-02-15 02","2020-02-14 19:00:54","2020-02-15 02BTC"
70.4,82.07,1,"Bitcoin","BTC",10119,-0.66,-0.4,-0.34,0.19,3.12,15,18.57,-2.06,64.88,"2020-02-15","2020-02-15 03","2020-02-14 20:01:14","2020-02-15 03BTC"
69.77,82.51,1,"Bitcoin","BTC",10162,-0.15,0.5,-0.13,-0.11,3.55,15.49,19.07,-1.65,63.5,"2020-02-15","2020-02-15 04","2020-02-14 21:00:31","2020-02-15 04BTC"
69.77,82.51,1,"Bitcoin","BTC",10163,-0.15,0.5,-0.13,-0.11,3.56,15.49,19.07,-1.65,63.5,"2020-02-15","2020-02-15 04","2020-02-14 21:00:34","2020-02-15 04BTC"
69.03,82.53,1,"Bitcoin","BTC",10175,-0.22,0.11,0.15,0.54,3.69,15.64,19.22,-1.52,61.91,"2020-02-15","2020-02-15 05","2020-02-14 22:00:36","2020-02-15 05BTC"
67.68,81.9,1,"Bitcoin","BTC",10031,-0.96,-0.64,-1.31,0.03,2.22,14,17.54,-2.92,60.51,"2020-02-15","2020-02-15 06","2020-02-14 23:05:12","2020-02-15 06BTC"
